,id,yr,cst_n,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,press_county
11544,633,1895,"aberdeenshire, western",5,1,Liberal Party (Original),63,-990,-990,10208,4187,0.5134903192520142,"aberdeenshire, western"
11545,633,1895,"aberdeenshire, western",5,1,Conservative,27,-990,-990,10208,3967,0.4865096807479858,"aberdeenshire, western"
11546,633,1895,anglesey,6,1,Conservative,27,-990,-990,9993,3197,0.4308044612407684,anglesey
11547,633,1895,anglesey,6,1,Liberal Party (Original),63,-990,-990,9993,4224,0.5691955089569092,anglesey
11548,633,1895,antrim east,7,1,Unionists,145,-992,-992,8695,-992,-992.0,antrim east
11549,633,1895,antrim north,8,1,Unionists,145,-992,-992,9191,-992,-992.0,antrim north
11550,633,1895,antrim south,9,1,Unionists,145,-992,-992,10508,-992,-992.0,antrim south
11551,633,1895,antrim mid,10,1,Unionists,145,-992,-992,8318,-992,-992.0,antrim mid
11552,633,1895,argyll,11,1,Liberal Party (Original),63,-990,-990,10471,3835,0.4913516938686371,argyll
11553,633,1895,argyll,11,1,Conservative,27,-990,-990,10471,3970,0.5086482763290405,argyll
11554,633,1895,armagh mid,12,1,Unionists,145,-992,-992,7716,-992,-992.0,armagh mid
11555,633,1895,armagh north,13,1,Unionists,145,-992,-992,9856,-992,-992.0,armagh north
11556,633,1895,armagh south,14,1,Anti-Parnell Nationalists,6,-990,-990,7999,3378,0.6286990642547607,armagh south
11557,633,1895,armagh south,14,1,Unionists,145,-990,-990,7999,1995,0.3713009357452393,armagh south
11558,633,1895,ashton-under-lyne,15,1,Conservative,27,-990,-990,7152,3434,0.5259611010551453,lancashire
11559,633,1895,ashton-under-lyne,15,1,Independent Labour Party,46,-990,-990,7152,415,0.06356256455183029,lancashire
11560,633,1895,ashton-under-lyne,15,1,Liberal Party (Original),63,-990,-990,7152,2680,0.4104763269424438,lancashire
11561,633,1895,aston manor,16,1,Liberal/Labour Alliance,65,-990,-990,10952,1675,0.2383323907852173,aston manor
11562,633,1895,aston manor,16,1,Conservative,27,-990,-990,10952,5353,0.7616676092147827,aston manor
11563,633,1895,ayr district of burghs,17,1,Liberal Party (Original),63,-990,-990,6498,2722,0.4710157513618469,ayr district of burghs
11564,633,1895,ayr district of burghs,17,1,Conservative,27,-990,-990,6498,3057,0.5289842486381531,ayr district of burghs
11565,633,1895,"ayrshire, northern",18,1,Liberal Party (Original),63,-990,-990,12837,4902,0.466235488653183,"ayrshire, northern"
11566,633,1895,"ayrshire, northern",18,1,Liberal Unionists,64,-990,-990,12837,5612,0.5337644815444946,"ayrshire, northern"
11567,633,1895,"ayrshire, southern",19,1,Liberal Unionists,64,-990,-990,15463,6875,0.5208333134651184,"ayrshire, southern"
11568,633,1895,"ayrshire, southern",19,1,Liberal Party (Original),63,-990,-990,15463,6325,0.4791666567325592,"ayrshire, southern"
11569,633,1895,banffshire,20,1,Conservative,27,-990,-990,7520,2467,0.4531594514846802,banffshire
11570,633,1895,banffshire,20,1,Liberal Party (Original),63,-990,-990,7520,2977,0.5468405485153198,banffshire
11571,633,1895,barrow-in-furness,21,1,Independent Labour Party,46,-990,-990,6665,414,0.06945143640041351,lancashire
11572,633,1895,barrow-in-furness,21,1,Conservative,27,-990,-990,6665,3192,0.5354806184768677,lancashire
11573,633,1895,barrow-in-furness,21,1,Liberal Party (Original),63,-990,-990,6665,2355,0.3950679302215576,lancashire
11574,633,1895,bath,22,2,Liberal Unionists,64,-990,-990,7059,3358,0.2668255865573883,somersetshire
11575,633,1895,bath,22,2,Conservative,27,-990,-990,7059,3445,0.2737385630607605,somersetshire
11576,633,1895,bath,22,2,Liberal Party (Original),63,liberals candidate 2,-990,7059,5782,0.4594358503818512,somersetshire
11577,633,1895,bath,22,2,Liberal Party (Original),63,liberals candidate 1,-990,7059,5782,0.4594358503818512,somersetshire
11578,633,1895,battersea and clapham i,23,1,Conservative,27,-990,-990,12880,4766,0.4875204563140869,battersea and clapham i
11579,633,1895,battersea and clapham i,23,1,Liberal/Labour Alliance,65,-990,-990,12880,5010,0.5124795436859131,battersea and clapham i
11580,633,1895,battersea and clapham ii,24,1,Liberal Party (Original),63,-990,-990,13872,3904,0.397191971540451,battersea and clapham ii
11581,633,1895,battersea and clapham ii,24,1,Conservative,27,-990,-990,13872,5925,0.6028079986572266,battersea and clapham ii
11582,633,1895,bedford,25,1,Conservative,27,-990,-990,4179,1976,0.5219228863716125,bedfordshire
11583,633,1895,bedford,25,1,Liberal Party (Original),63,-990,-990,4179,1810,0.4780771136283875,bedfordshire
11584,633,1895,"bedfordshire, biggleswade",26,1,Liberal Party (Original),63,-990,-990,13744,5376,0.4878845512866974,"bedfordshire, biggleswade"
11585,633,1895,"bedfordshire, biggleswade",26,1,Liberal Unionists,64,-990,-990,13744,5643,0.5121154189109802,"bedfordshire, biggleswade"
11586,633,1895,"bedfordshire, luton",27,1,Liberal Party (Original),63,-990,-990,12760,5430,0.5087127685546875,"bedfordshire, luton"
11587,633,1895,"bedfordshire, luton",27,1,Liberal Unionists,64,-990,-990,12760,5244,0.4912872314453125,"bedfordshire, luton"
11588,633,1895,belfast east,28,1,Unionists,145,-992,-992,10793,-992,-992.0,belfast east
11589,633,1895,belfast north,29,1,Unionists,145,-992,-992,8122,-992,-992.0,belfast north
11590,633,1895,belfast south,30,1,Unionists,145,-992,-992,7423,-992,-992.0,belfast south
11591,633,1895,belfast west,31,1,Liberal Unionists,64,-992,-992,8311,-992,-992.0,belfast west
11592,633,1895,"berkshire, abingdon",32,1,Conservative,27,-990,-990,8615,4065,0.5738283395767212,"berkshire, abingdon"
11593,633,1895,"berkshire, abingdon",32,1,Liberal Party (Original),63,-990,-990,8615,3019,0.4261716604232788,"berkshire, abingdon"
11594,633,1895,"berkshire, newbury",33,1,Liberal Party (Original),63,-990,-990,10621,3766,0.4348227679729462,"berkshire, newbury"
11595,633,1895,"berkshire, newbury",33,1,Conservative,27,-990,-990,10621,4895,0.5651772022247314,"berkshire, newbury"
11596,633,1895,"bershire, wokingham",34,1,Conservative,27,-992,-992,-992,-992,-992.0,"berkshire, wokingham"
11597,633,1895,berwickshire,35,1,Liberal Party (Original),63,-990,-990,5509,2673,0.5523868799209595,berwickshire
11598,633,1895,berwickshire,35,1,Conservative,27,-990,-990,5509,2166,0.4476131498813629,berwickshire
11599,633,1895,"bethnal green, north-east",36,1,Liberal/Labour Alliance,65,-990,-990,7431,2431,0.4840700924396515,"bethnal green, north-east"
11600,633,1895,"bethnal green, north-east",36,1,Conservative,27,-990,-990,7431,2591,0.5159299373626709,"bethnal green, north-east"
11601,633,1895,"bethnal green, south-west",37,1,Liberal Party (Original),63,-990,-990,7855,2603,0.528313398361206,"bethnal green, south-west"
11602,633,1895,"bethnal green, south-west",37,1,Conservative,27,-990,-990,7855,2324,0.4716866314411163,"bethnal green, south-west"
11603,633,1895,birkenhead,38,1,Liberal Party (Original),63,-990,-990,14277,5974,0.4916063249111176,cheshire
11604,633,1895,birkenhead,38,1,Conservative,27,-990,-990,14277,6178,0.5083937048912048,cheshire
11605,633,1895,"birmingham, bordesley",39,1,Liberal Unionists,64,-990,-990,13824,6004,0.7359647154808044,"birmingham, bordesley"
11606,633,1895,"birmingham, bordesley",39,1,Liberal Party (Original),63,-990,-990,13824,2154,0.2640353143215179,"birmingham, bordesley"
11607,633,1895,"birmingham, east",40,1,Conservative,27,-992,-992,-992,-992,-992.0,"birmingham, east"
11608,633,1895,"birmingham, north",41,1,Liberal Party (Original),63,-990,-990,9753,1213,0.210590273141861,"birmingham, north"
11609,633,1895,"birmingham, north",41,1,Liberal Unionists,64,-990,-990,9753,4547,0.7894096970558167,"birmingham, north"
11610,633,1895,"birmingham, south",42,1,Liberal Party (Original),63,-990,-990,11604,1257,0.2065056711435318,"birmingham, south"
11611,633,1895,"birmingham, south",42,1,Liberal Unionists,64,-990,-990,11604,4830,0.7934943437576294,"birmingham, south"
11612,633,1895,"birmingham, west",43,1,Liberal Party (Original),63,-990,-990,11647,1259,0.1852560341358185,"birmingham, west"
11613,633,1895,"birmingham, west",43,1,Liberal Unionists,64,-990,-990,11647,5537,0.8147439956665039,"birmingham, west"
11614,633,1895,"birminghman, central",44,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,"birminghman, central"
11615,633,1895,"birminghman, edgbaston",45,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,"birminghman, edgbaston"
11616,633,1895,blackburn,46,2,Conservative,27,conservatives candidate 1,-990,18275,18703,0.7322162389755249,lancashire
11617,633,1895,blackburn,46,2,Conservative,27,conservatives candidate 2,-990,18275,18703,0.7322162389755249,lancashire
11618,633,1895,blackburn,46,2,Liberal Party (Original),63,-990,-990,18275,6840,0.2677837312221527,lancashire
11619,633,1895,bolton,47,2,Independent Labour Party,46,-990,-990,18183,2694,0.09746038913726807,lancashire
11620,633,1895,bolton,47,2,Conservative,27,conservatives candidate 2,-990,18183,16495,0.5967368483543396,lancashire
11621,633,1895,bolton,47,2,Conservative,27,conservatives candidate 1,-990,18183,16495,0.5967368483543396,lancashire
11622,633,1895,bolton,47,2,Liberal Party (Original),63,-990,-990,18183,8453,0.3058027625083923,lancashire
11623,633,1895,boston,48,1,Conservative,27,-990,-990,3299,1633,0.5689895749092102,lincolnshire
11624,633,1895,boston,48,1,Liberal Party (Original),63,-990,-990,3299,1237,0.4310104548931122,lincolnshire
11625,633,1895,"bradford, central",49,1,Liberal Party (Original),63,-990,-990,10316,3983,0.4974397420883179,"bradford, central"
11626,633,1895,"bradford, central",49,1,Liberal Unionists,64,-990,-990,10316,4024,0.5025602579116821,"bradford, central"
11627,633,1895,"bradford, east",50,1,Liberal Party (Original),63,-990,-990,12997,5139,0.4679475426673889,"bradford, east"
11628,633,1895,"bradford, east",50,1,Conservative,27,-990,-990,12997,5843,0.5320524573326111,"bradford, east"
11629,633,1895,"bradford, west",51,1,Independent Labour Party,46,-990,-990,11200,2264,0.2341019511222839,"bradford, west"
11630,633,1895,"bradford, west",51,1,Conservative,27,-990,-990,11200,3936,0.4069899618625641,"bradford, west"
11631,633,1895,"bradford, west",51,1,Liberal Party (Original),63,-990,-990,11200,3471,0.358908087015152,"bradford, west"
11632,633,1895,breconshire,52,1,Liberal Party (Original),63,-990,-990,10849,4594,0.5585410594940186,breconshire
11633,633,1895,breconshire,52,1,Conservative,27,-990,-990,10849,3631,0.4414589703083038,breconshire
11634,633,1895,brighton,53,2,Conservative,27,conservatives candidate 1,-990,17083,15368,0.7514914274215698,sussex
11635,633,1895,brighton,53,2,Liberal Party (Original),63,-990,-990,17083,5082,0.248508557677269,sussex
11636,633,1895,brighton,53,2,Conservative,27,conservatives candidate 2,-990,17083,15368,0.7514914274215698,sussex
11637,633,1895,"bristol, east",54,1,Independent Labour Party,46,-990,-990,11254,1874,0.3121772408485413,"bristol, east"
11638,633,1895,"bristol, east",54,1,Liberal Party (Original),63,-990,-990,11254,4129,0.6878227591514587,"bristol, east"
11639,633,1895,"bristol, north",55,1,Liberal Party (Original),63,-990,-990,11490,4464,0.4870172441005707,"bristol, north"
11640,633,1895,"bristol, north",55,1,Liberal Unionists,64,-990,-990,11490,4702,0.5129827857017517,"bristol, north"
11641,633,1895,"bristol, south",56,1,Liberal Party (Original),63,-990,-990,12281,4431,0.4605550467967987,"bristol, south"
11642,633,1895,"bristol, south",56,1,Conservative,27,-990,-990,12281,5190,0.5394449830055237,"bristol, south"
11643,633,1895,"bristol, west",57,1,Conservative,27,-990,-990,8144,3815,0.6743857264518738,"bristol, west"
11644,633,1895,"bristol, west",57,1,Liberal Party (Original),63,-990,-990,8144,1842,0.3256142735481262,"bristol, west"
11645,633,1895,"buckinghamshire, aylesbury",58,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,"buckinghamshire, aylesbury"
11646,633,1895,"buckinghamshire, buckingham",59,1,Liberal Party (Original),63,-990,-990,11395,4830,0.4784072935581207,"buckinghamshire, buckingham"
11647,633,1895,"buckinghamshire, buckingham",59,1,Conservative,27,-990,-990,11395,5266,0.5215927362442017,"buckinghamshire, buckingham"
11648,633,1895,"buckinghamshire, wycombe",60,1,Conservative,27,-992,-992,-992,-992,-992.0,"buckinghamshire, wycombe"
11649,633,1895,burnley,61,1,Liberal Party (Original),63,-990,-990,13360,5454,0.4513032734394073,lancashire
11650,633,1895,burnley,61,1,Conservative,27,-990,-990,13360,5133,0.4247414171695709,lancashire
11651,633,1895,burnley,61,1,Social Democratic Federation,130,-990,-990,13360,1498,0.1239553168416023,lancashire
11652,633,1895,bury,62,1,Liberal Party (Original),63,-990,-990,7986,3215,0.4524982273578644,lancashire
11653,633,1895,bury,62,1,Conservative,27,-990,-990,7986,3890,0.5475017428398132,lancashire
11654,633,1895,bury st edmunds,63,1,Conservative,27,-992,-992,-992,-992,-992.0,bury st edmunds
11655,633,1895,bute,64,1,Conservative,27,-992,-992,-992,-992,-992.0,bute
11656,633,1895,"cabridgeshire, wisbech",65,1,Conservative,27,-990,-990,10495,4368,0.5130976438522339,"cabridgeshire, wisbech"
11657,633,1895,"cabridgeshire, wisbech",65,1,Liberal Party (Original),63,-990,-990,10495,4145,0.4869023859500885,"cabridgeshire, wisbech"
11658,633,1895,caernarvon district of boroughs,66,1,Liberal Party (Original),63,-990,-990,4881,2265,0.5223708748817444,carnarvonshire
11659,633,1895,caernarvon district of boroughs,66,1,Conservative,27,-990,-990,4881,2071,0.477629154920578,carnarvonshire
11660,633,1895,"caernarvonshire, arfon",67,1,Conservative,27,-990,-990,8821,2860,0.3892215490341187,"caernarvonshire, arfon"
11661,633,1895,"caernarvonshire, arfon",67,1,Liberal Party (Original),63,-990,-990,8821,4488,0.6107784509658813,"caernarvonshire, arfon"
11662,633,1895,"caernarvonshire, eifion",68,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"caernarvonshire, eifion"
11663,633,1895,caithness,69,1,Liberal Party (Original),63,-990,-990,3976,1828,0.7758913636207581,caithness
11664,633,1895,caithness,69,1,Liberal Unionists,64,-990,-990,3976,528,0.2241086661815643,caithness
11665,633,1895,"camberwell, dulwich",70,1,Conservative,27,-990,-990,11960,5258,0.7072908282279968,"camberwell, dulwich"
11666,633,1895,"camberwell, dulwich",70,1,Liberal Party (Original),63,-990,-990,11960,2176,0.2927091717720032,"camberwell, dulwich"
11667,633,1895,"camberwell, north",71,1,Independent Liberals,6002,-990,-990,11064,32,0.004349599126726389,"camberwell, north"
11668,633,1895,"camberwell, north",71,1,Conservative,27,-990,-990,11064,4009,0.5449231863021851,"camberwell, north"
11669,633,1895,"camberwell, north",71,1,Liberal Party (Original),63,-990,-990,11064,3316,0.4507271945476532,"camberwell, north"
11670,633,1895,"camberwell, north",71,1,Independent Liberals,6002,-990,-990,11064,32,0.004349599126726389,"camberwell, north"
11671,633,1895,"camberwell, peckham",72,1,Liberal Party (Original),63,-990,-990,11388,3472,0.4357976615428925,"camberwell, peckham"
11672,633,1895,"camberwell, peckham",72,1,Conservative,27,-990,-990,11388,4495,0.5642023086547852,"camberwell, peckham"
11673,633,1895,cambridge,73,1,Conservative,27,-990,-990,7796,3574,0.5503541827201843,cambridge
11674,633,1895,cambridge,73,1,Liberal Party (Original),63,-990,-990,7796,2920,0.4496458172798157,cambridge
11675,633,1895,cambridge university,74,2,Conservative,27,conservatives candidate 2,-992,-992,-992,-992.0,cambridge university
11676,633,1895,cambridge university,74,2,Conservative,27,conservatives candidate 1,-992,-992,-992,-992.0,cambridge university
11677,633,1895,"cambridgeshire, chesterton",75,1,Conservative,27,-990,-990,10651,4432,0.5248697400093079,"cambridgeshire, chesterton"
11678,633,1895,"cambridgeshire, chesterton",75,1,Liberal Party (Original),63,-990,-990,10651,4012,0.4751302599906921,"cambridgeshire, chesterton"
11679,633,1895,"cambridgeshire, newmarket",76,1,Liberal Party (Original),63,-990,-990,9738,3867,0.4787668585777283,"cambridgeshire, newmarket"
11680,633,1895,"cambridgeshire, newmarket",76,1,Conservative,27,-990,-990,9738,4210,0.5212331414222717,"cambridgeshire, newmarket"
11681,633,1895,canterbury,77,1,Conservative,27,-992,-992,-992,-992,-992.0,kent
11682,633,1895,cardiff district of boroughs,78,1,Liberal Party (Original),63,-990,-990,19358,7562,0.4741660356521606,cardiff district of boroughs
11683,633,1895,cardiff district of boroughs,78,1,Conservative,27,-990,-990,19358,8386,0.5258339643478394,cardiff district of boroughs
11684,633,1895,cardiganshire,79,1,Liberal Party (Original),63,-990,-990,12994,4927,0.567953884601593,cardiganshire
11685,633,1895,cardiganshire,79,1,Conservative,27,-990,-990,12994,3748,0.432046115398407,cardiganshire
11686,633,1895,carlisle,80,1,Conservative,27,-990,-990,6798,2853,0.4739202558994293,cumberland
11687,633,1895,carlisle,80,1,Liberal Party (Original),63,-990,-990,6798,3167,0.5260797142982483,cumberland
11688,633,1895,carlow,81,1,Unionists,145,-990,-990,7016,685,0.1814088970422745,carlow county
11689,633,1895,carlow,81,1,Anti-Parnell Nationalists,6,-990,-990,7016,3091,0.8185911178588867,carlow county
11690,633,1895,carmarthen district of boroughs,82,1,Liberal Unionists,64,-990,-990,5370,2443,0.5053785443305969,carmarthen district of boroughs
11691,633,1895,carmarthen district of boroughs,82,1,Liberal Party (Original),63,-990,-990,5370,2391,0.4946214258670807,carmarthen district of boroughs
11692,633,1895,"carmarthenshire, eastern",83,1,Conservative,27,-990,-990,9217,2466,0.3554850816726685,"carmarthenshire, eastern"
11693,633,1895,"carmarthenshire, eastern",83,1,Liberal Party (Original),63,-990,-990,9217,4471,0.6445149183273315,"carmarthenshire, eastern"
11694,633,1895,"carmarthenshire, western",84,1,Liberal Party (Original),63,-990,-990,9097,4143,0.5717637538909912,"carmarthenshire, western"
